id,community_id,label
00000000000275020671,2,
00000000000275020671,2,
00000000003678234374,2,
00000000000018722606,2,
00000000000018722606,2,
00000000002426435516,2,
00000000004388336346,2,
00000000002658694028,2,
00000000003187342136,2,
00000000000815781942,2,
00000000003281835416,2,
00000000001329528684,2,
00000000002710377152,2,
00000000000081146077,2,
00000000002970010309,2,
00000000000882389857,2,
00000000003184919036,2,
00000000000372142428,2,
00722828204180901888,2,
00000000000122907972,2,
00000000001626492415,2,
00000000000152539577,2,
00000000000095917731,2,
00000000003101944832,2,
00000000000310055174,2,
00000000002169014407,2,
00000000000540024740,2,
00000000000071761916,2,
00000000000367263377,2,
00000000000016485058,2,
00000000000102507300,2,
00000000000576078420,2,
00000000002689234160,2,
00000000000056365526,2,
00000000003853108342,2,
00000000002611495626,2,
00000000002611495626,2,
00000000000114099483,2,
00000000001661517744,2,
00000000001661517744,2,
00000000003307708110,2,
00000000002803321544,2,
00000000000114189664,2,
00000000000189782415,2,
00000000000044625871,2,
00000000003247402183,2,
00000000000172191666,2,
00000000000403961958,2,
00000000000437054383,2,
00000000000106701040,2,
00000000003249033116,2,
00000000000097935386,2,
00000000003253628328,2,
00000000000142991611,2,
00000000003423483513,2,
00000000000129160971,2,
00000000003327290353,2,
00000000000060569630,2,
00000000000797825881,2,
00000000002165164652,2,
00000000004263717269,2,
00000000002502067818,2,
00000000000007998052,2,
00000000000007998052,2,
00000000000139022142,2,
00000000000202584717,2,
00000000002898195630,2,
00713727970632933376,2,
00000000000191349550,2,
00000000000061485510,2,
00000000000192475948,2,
00000000000113637301,2,
00000000000113637301,2,
00000000000524127103,2,
00000000002481283506,2,
00000000000083650063,2,
00000000003234900976,2,
00000000003291377564,2,
00000000003291377564,2,
00712188166028075008,2,
00000000000070759769,2,
00000000000354825441,2,
00720170253003567105,2,
00000000000099660394,2,
00000000000950171256,2,
00000000000092445633,2,
00720843284617101313,2,
00000000000122626161,2,
00000000000221719280,2,
00000000002988072169,2,
00000000001851095876,2,
00000000001510790562,2,
00000000004023999215,2,
00000000003309060097,2,
00000000003817078874,2,
00000000000075757768,2,
00000000003316310780,2,
00000000002850576002,2,
00000000001471916016,2,
00000000000455559569,2,
00000000003230969809,2,
00000000000082658586,2,
00000000003856031832,2,
00715858488598138880,2,
00000000000801552354,2,
00000000000302020824,2,
00722700198028394497,2,
00000000004271265382,2,
00000000001438265886,2,
00000000001931630299,2,
00000000000096962796,2,
00000000000055862002,2,
00000000004926014172,2,
00000000002509392457,2,
00000000000615294979,2,
00000000003667108055,2,
00000000000949882218,2,
00000000004136348359,2,
00000000004307269709,2,
00000000000219815274,2,
00000000000496798474,2,
00000000000615919632,2,
00000000002366858713,2,
00000000000044335525,3,HHShkMohd
00000000000625650258,3,
00000000000193194851,3,DubaiPoliceHQ
00000000000564537456,3,nourah_moha
00000000000037599685,3,DXBMediaOffice
00000000000463999242,3,ALshamsiAAA
00000000000020510539,3,Emirates247
00000000000282123485,3,DubaiExcellence
00000000000114251189,3,AlBayanNews
00000000004887812051,3,
00000000000160130054,3,DEWA_Official
00000000000050548818,3,RTA_Dubai
00000000000553030957,3,
00000000003311674933,3,almur666
00000000000761149154,3,dubaitourism
00000000002431820274,3,aalnuseirat
00000000001498423118,3,ShubhaPatil9
00000000000504978631,3,TariqAlJanahi
00000000000620106485,3,AHamadAlshehhy
00000000000153484332,3,
00000000001967505636,3,
00000000000884093215,3,
00000000000992599645,3,
00000000000018860860,3,khaleejtimes
00000000004155859863,3,
00000000000408338751,3,DubaiExpo2020
00000000000050412992,3,dubaichamber
00000000000109832345,3,
00000000000207971980,3,
00000000000346662790,3,
00000000000303808116,3,DHA_Dubai
00000000000047301285,3,
00000000000409093279,3,
00000000000018628962,3,
00000000000018628962,3,
00717386478066737153,3,
00000000000342278996,3,
00000000000066346348,3,
00000000000268515007,3,
00000000000329509341,3,
00000000000706377881,3,
00000000000390030483,3,
00000000001601992471,3,
00000000002550827750,3,
00000000000487438474,3,
00000000003314825426,3,
00000000000455026315,3,
00000000001962251737,3,
00000000002478236653,3,
00000000000020972121,3,
00000000001086973130,3,
00000000000118629205,3,
00000000000227293862,3,
00000000000914402863,3,
00000000000413451243,3,
00000000000118337595,3,
00000000000263077868,3,
00000000000292992148,3,
00000000000503477832,3,
00702096233561767936,3,
00000000000021477362,3,
00000000004590629921,3,
00000000000269208186,3,
00711612657426669570,3,
00000000002547872748,3,
00000000000232205515,3,
00000000000022240612,3,
00000000000017533282,3,
00000000000520325810,3,
00000000000461763407,3,
00000000000021837169,3,
00000000000050819309,3,
00000000000120816361,3,
00000000001111887074,3,
00000000000378868745,3,
00000000000288412729,3,
00000000000508502724,3,
00000000000142045890,3,
00000000000475716172,3,
00000000000515824605,3,
00000000001152679494,3,
00000000004802500696,3,
00704661254380642304,3,
00000000000552535528,3,
00000000000049556187,3,
00000000000047893790,3,
00721860058997526530,3,
00000000000028115743,3,
00000000003162222025,3,
00000000000161719217,3,
00000000000498804321,3,
00000000000065871458,3,
00000000000863603161,3,
00000000000142214322,3,
00000000004795174214,3,
00000000000383241031,3,
00000000000122597939,3,
00000000000056302272,3,
00000000003904685053,3,
00000000002842195536,3,
00000000001346186408,3,
00000000000247421726,3,
00000000001430793200,3,
00000000002414064763,3,
00000000000563547104,3,
00000000000042575689,3,
00000000004843132546,3,
00000000000054325931,3,
00000000000023462579,3,
00000000002603317813,3,
00000000000324760398,3,
00000000000306648613,3,
00000000002376949652,3,
00000000004280722572,3,
00000000000099458922,3,
00000000000072870182,3,
00000000000538021793,3,
00708033691088502786,3,
00000000002999509052,3,
00000000000567286288,3,
00000000000233161320,3,
00000000000338138333,3,
00706345534206976000,3,
00000000000045565749,3,
00000000001714833008,3,
00000000000005536782,3,
00000000000132914528,3,
00000000000377034465,3,
00000000000341577147,3,
00000000000262707985,3,
00000000000071516564,3,
00000000000575082408,3,
00000000001354741555,3,
00000000000409854016,3,
00721046489821224960,3,
00000000000397195530,3,
00000000004429299153,3,
00000000000045621423,3,
00000000000008300812,3,
00000000000008300812,3,
00000000000145487239,3,
00000000000511721469,3,
00000000000511721469,3,
00000000000237607509,3,
00000000000237391985,3,
00000000000255542149,3,
00000000000047621268,3,
00721127505382547456,3,
00000000001245694392,3,
00000000004000369706,3,
00000000000547833589,3,
00000000000562691590,3,
00000000000562691590,3,
00000000000614370978,3,
00000000003017455004,3,
00000000000028530475,3,
00000000000268977375,3,
00000000000448062813,3,
00000000002868495104,3,
00000000003108847075,3,
00000000000578263079,3,
00000000000080525490,3,
00000000002357574121,3,
00000000000216289357,3,
00000000000216289357,3,
00000000000246690107,3,
00000000000193328073,3,
00000000000207052618,3,
00000000000106091211,3,
00000000000810621205,3,
00000000000307354277,3,
00000000002425756002,3,
00000000000328793947,3,
00000000000016112354,3,
00000000000138847176,3,
00000000000460002646,3,
00000000000317840481,3,
00000000002902500373,3,
00000000000523586677,3,
00000000002693141994,3,
00000000002392708790,3,
00000000000022466145,3,
00000000002991370610,3,
00000000000367858742,3,
00000000000390484806,3,
00000000002831890963,3,
00000000000283381029,3,
00000000000121054232,3,
00000000003837308235,3,
00000000000193244844,3,
00000000003112561740,3,
00000000000428852733,3,
00000000000496969590,3,
00718080631746535424,3,
00000000000535717407,3,
00000000002827786376,3,
00710442737347203072,3,
00000000000282627293,3,
00000000004495473973,3,
00000000003321042913,3,
00000000004271235073,3,
00000000004059706635,3,
00000000000765848293,3,
00000000000473911622,3,
00000000004908659533,3,
00000000000225706606,3,
00000000002950890956,3,
00000000002926065084,3,
00000000001498073587,3,
00000000000256986185,3,
00000000002275436673,3,
00702151063412088834,3,
00000000001966634652,3,
00000000001966634652,3,
00699127847739387904,3,
00000000000468064211,3,
00000000000353387102,3,
00000000000369522592,3,
00000000002893675236,3,
00000000000021177142,3,
00000000004480041016,3,
00000000000258653061,3,
00000000002540411173,3,
00000000001288496846,3,
00000000000522070148,3,
00000000004504362621,3,
00000000000069728241,3,
00000000001620486084,3,
00000000000059183496,3,
00000000000454080895,3,
00000000000294091283,3,
00000000000030190753,3,
00000000000091056194,3,
00000000003063366714,3,
00000000000056935299,3,
00000000000085357101,3,
00000000000531675682,3,
00000000000964260175,3,
00000000002173066102,3,
00000000000184738655,3,
00000000000419657477,3,
00000000000419657477,3,
00000000000423237645,3,
00000000000056956626,3,
00000000000866654942,3,
00000000000294807518,3,
00000000000367015730,3,
00000000000341010036,3,
00000000004907724259,3,
00000000000453248533,3,
00000000000453248533,3,
00000000000425004799,3,
00000000000179019106,3,
00000000000179019106,3,
00000000000340197904,3,
00000000000430445319,3,
00000000002459836081,3,
00000000002292227046,3,
00000000000307392594,3,
00000000000036412963,3,
00000000000352148419,3,
00000000000344790850,3,
00000000002924347363,3,
00709711006428168192,3,
00000000000049694861,3,
00000000000254862364,3,
00000000000349984942,3,
00000000000264876298,3,
00000000000243744898,3,
00000000002810711558,3,
00000000000042197691,3,
00000000000042197691,3,
00000000000448734205,3,
00000000002292336758,3,
00000000000213655800,3,
00000000000508425681,3,
00000000000081359186,3,
00000000001861171184,3,
00000000004832881535,3,
00000000000451546669,3,
00000000000407159649,3,
00000000000165386004,3,
00000000000922705680,3,
00000000000042015415,3,
00000000000205200786,3,
00703874887094558720,3,
00000000000562047766,3,
00000000000169872791,3,
00000000002509637090,3,
00000000004852989596,3,
00000000000328425806,3,
00000000000379153742,3,
00000000000741173714,3,
00000000000223613573,3,
00000000000392476618,3,
00000000000028765695,3,
00000000002554183140,3,
00000000001014785869,3,
00000000000382613350,3,
00719407301749288960,3,
00000000000314845587,3,
00717234476787458049,3,
00000000000127444801,3,
00000000000252621342,3,
00000000000136750383,3,
00000000000136750383,3,
00000000000343386397,3,
00000000000048754080,3,
00000000000179502487,3,
00000000000525407768,3,
00000000000260269371,3,
00000000000224249866,3,
00000000004503269232,3,
00000000004503269232,3,
00000000002720161256,3,
00000000000487322103,3,
00709432427073150976,3,
00000000000469390487,3,
00000000004077879674,3,
00000000000039615266,3,
00000000000020963854,3,
00000000000391001736,3,
00000000000372925764,3,
00000000003349344133,3,
00000000004440405135,3,
00000000000012044602,3,
00000000004438762457,3,
00000000000067846318,3,
00000000002383396734,3,
00000000000433686465,3,
00000000000352867640,3,
00000000003141207685,3,
00000000002613272612,3,
00000000000567083347,3,
00000000000039465773,3,
00000000000355579046,3,
00000000000395752136,3,
00000000000407568304,3,
00000000000967532502,3,
00000000000187868096,3,
00000000000476353848,3,
00000000000410193586,3,
00000000002308133346,3,
00000000000283129651,3,
00000000000230823933,3,
00000000000057683365,3,
00000000000975428113,3,
00000000002517906060,3,
00000000000431559316,3,
00000000000622274469,3,
00000000000100764093,3,
00000000001563626983,3,
00000000000221714398,3,
00000000002426493625,3,
00000000002426493625,3,
00000000003254483407,3,
00000000000305506262,3,
00000000000320016738,3,
00000000000362759473,3,
00000000000624837541,3,
00000000000444976434,3,
00000000000633071321,3,
00000000000116140442,3,
00000000003191747208,3,
00000000000037196991,3,
00000000000321231118,3,
00000000000324419548,3,
00000000001467811435,3,
00000000002643886740,3,
00000000001722541195,3,
00000000001868065398,3,
00000000000096751631,3,
00000000004797867554,3,
00721365105171173377,3,
00000000000276464789,3,
00000000000823498202,3,
00719534195652050948,3,
00000000000561059127,3,
00000000000262457844,3,
00000000000389490909,3,
00000000000384768704,3,
00000000000454978204,3,
00000000000454978204,3,
00000000004634697976,3,
00722374477980557312,3,
00000000000308415832,3,
00000000000036806836,3,
00000000000064019328,3,
00000000001553919187,3,
00000000000235058921,3,
00000000000235058921,3,
00000000000271927841,3,
00000000000484579748,3,
00000000000045525186,3,
00000000000192465316,3,
00000000001461416814,3,
00000000000379155178,3,
00000000000459434813,3,
00000000000395057614,3,
00000000000396872253,3,
00000000001858467253,3,
00706521917814120448,3,
00000000002867818595,3,
00000000000027734854,3,
00000000004837952613,3,
00000000002325944288,3,
00719925105313345536,3,
00000000000786796010,3,
00000000000490187252,3,
00000000000048681768,3,
00000000000254881590,3,
00000000000041329273,3,
00000000004064001605,3,
00000000000464995105,3,
00000000000393971989,3,
00000000000360240197,3,
00000000001687902817,3,
00000000001550314705,3,
00000000000042038084,3,
00000000000012397052,3,
00000000000431379321,3,
00000000000375017313,3,
00000000000535644290,3,
00000000002927242195,3,
00000000003028998636,3,
00000000000550013444,3,
00000000000076703063,3,
00000000003099613624,3,
00000000000388975077,3,
00000000000550116038,3,
00000000000073054109,3,
00000000000045294322,3,
00000000000477147525,3,
00000000000045614207,3,
00000000000260122200,3,
00000000000230175510,3,
00000000002192247392,3,
00000000003314938790,3,
00000000000093163005,3,
00000000000236262710,3,
00000000000495629705,3,
00000000001572599312,3,
00000000003046661424,3,
00000000000057434827,3,
00000000000057434827,3,
00000000000128594349,3,
00000000000273594261,3,
00000000000334865866,3,
00000000000903495284,3,
00000000000605350039,3,
00000000000508592520,3,
00000000000760999032,3,
00000000000468189473,3,
00000000001258383343,3,
00000000001159018394,3,
00000000004701759938,3,
00000000000073838262,3,
00715195001731424256,3,
00000000000041070030,3,
00000000000067671874,3,
00000000000246740933,3,
00000000000499088619,3,
00000000000250517619,3,
00705148975935066113,3,
00000000000797630396,3,
00000000000316791827,3,
00000000001699098631,3,
00000000003192508400,3,
00000000000143098079,3,
00000000000990271902,3,
00000000004556922787,3,
00000000000018802873,3,
00000000000255178946,3,
00000000002946317307,3,
00000000001133364116,3,
00000000000513053350,3,
00000000000025188792,3,
00000000002876783241,3,
00000000000045090430,3,
00000000000187018756,3,
00000000003342939527,3,
00000000000348078098,3,
00000000000461350765,3,
00000000000022940219,3,
00000000003110573775,3,
00000000002993273780,3,
00000000000168656561,3,
00000000003098513982,3,
00000000001342833307,3,
00000000000389331111,3,
00000000000477504949,3,
00000000000837053846,3,
00000000000935305902,3,
00000000002985881041,3,
00712397000428359681,3,
00000000000275698897,3,
00000000002403017287,3,
00000000000242288029,3,
00000000000346628927,3,
00000000000002768501,3,
00000000000473840080,3,
00000000000420199697,3,
00000000000462800770,3,
00000000000027087255,3,
00000000000637311916,3,
00000000000395533610,3,
00000000001364930179,3,
00000000000130010431,3,
00000000001733991918,3,
00000000000805467895,3,
00000000000077971652,3,
00000000000030744839,3,
00000000000076407688,3,
00713760745058603008,3,
00000000000544068464,3,
00000000000333593790,3,
00000000002231627420,3,
00000000000060618799,3,
00000000002373489090,3,
00000000004409612365,3,
00000000002879861128,3,
00000000002796890652,3,
00000000000246384880,3,
00000000000246384880,3,
00000000000049987301,3,
00000000000020312098,3,
00000000000020312098,3,
00000000000052366199,3,
00000000001555660520,3,
00000000002515028604,3,
00000000000346715426,3,
00000000000028069844,3,
00000000001979398412,3,
00000000000458590241,3,
00000000000104484729,3,
00000000001416432348,3,
00000000000019978269,3,
00000000000019978269,3,
00000000001228093296,3,
00000000001162272614,3,
00000000000331865613,3,
00000000000014994555,3,
00000000002673203522,3,
00000000000596914660,3,
00000000002188224974,3,
00717240471211352064,3,
00000000000245958361,3,
00000000000374655564,3,
00000000000393657399,3,
00000000000022027857,3,
00000000002808000218,3,
00000000000051670297,3,
00000000000190727799,3,
00000000000173191853,3,
00000000000603004966,3,
00000000002283978848,3,
00000000000470045717,3,
00000000000348299565,3,
00000000000292233625,3,
00000000001938609056,3,
00000000000213306654,3,
00000000000356633273,3,
00000000002202649009,3,
00000000002952023940,3,
00000000000136058073,3,
00000000000278145386,3,
00000000003110137417,3,
00000000001316086039,3,
00000000000319485914,3,
00000000002981536747,3,
00000000001856414335,3,
00000000001934620543,3,
00000000000180454584,3,
00000000004742692770,3,
00000000000481954578,3,
00000000001670013156,3,
00000000003194245586,3,
00718109575430455297,3,
00000000002366575790,3,
00000000000552278840,3,
00000000001104623226,3,
00000000002593381531,3,
00000000000277456749,3,
00000000000513625759,3,
00000000001451223847,3,
00000000000720408416,3,
00000000000142763894,3,
00000000000369133671,3,
00000000000272426452,3,
00000000003153133849,3,
00713357129399345152,3,
00000000000020993155,3,
00000000002464273412,3,
00000000000713637218,3,
00000000002187184052,3,
00000000004435487532,3,
00000000000217207174,3,
00000000004266227903,3,
00000000000309554295,3,
00000000004856786405,3,
00000000000294018490,3,
00000000000385548474,3,
00000000000455480207,3,
00000000004898332971,3,
00000000002187014851,3,
00000000004493483121,3,
00000000004201422681,3,
00000000004641127349,3,
00000000004452600495,3,
00000000000223750627,3,
00000000002808679620,3,
00000000004253867232,3,
00000000004856498387,3,
00000000000755937044,3,
00000000000052316981,3,
00000000000866562247,3,
00714850935122608129,3,
00000000001882624998,3,
00000000000483687291,3,
00000000000483687291,3,
00000000000606274338,3,
00000000000307292985,3,
00000000000015250661,3,
00000000000445542118,3,
00000000000445542118,3,
00000000000082820765,3,
00000000000202313343,3,
00000000003443927718,3,
00000000000245982145,3,
00000000000045112524,3,
00000000001033284156,3,
00000000003323537582,3,
00000000000037938452,3,
00000000000210306273,3,
00000000000063417147,3,
00000000004919729980,3,
00000000001567592640,3,
00000000000279284643,3,
00000000002161965740,3,
00000000002843626519,3,
00000000000455099105,3,
00000000001854561384,3,
00000000003349840042,3,
00000000000078830113,3,
00000000000203962159,3,
00000000000330509397,3,
00000000002498226577,3,
00000000004502323595,3,
00000000004502323595,3,
00000000000380356791,3,
00000000000903804907,3,
00000000001103353098,3,
00000000000425264010,3,
00000000000603143877,3,
00000000003014565240,3,
00000000000580899791,3,
00000000002806769216,3,
00000000004376419120,3,
00000000003151715865,3,
00000000000246986974,3,
00000000000202038845,3,
00000000000238149066,3,
00000000003037040557,3,
00000000002159307834,3,
00000000000410078551,3,
00000000000097800763,3,
00000000000402810642,3,
00000000002997423407,3,
00000000000545055409,3,
00000000000355125516,3,
00000000000532352380,3,
00711230218128723968,3,
00721283342713430016,3,
00000000000071969719,3,
00000000000483407373,3,
00000000000293357898,3,
00000000002742217038,3,
00717411016271929345,3,
00000000000227974754,3,
00000000000229549750,3,
00000000003979477999,3,
00000000000170731311,3,
00000000000473767572,3,
00000000000393933386,3,
00000000000319743526,3,
00000000003241293684,3,
00000000000274016135,3,
00000000000296791425,3,
00000000002472793122,3,
00000000000727280634,3,
00000000002432283326,3,
00000000000318990443,3,
00000000000484879948,3,
00000000000270279168,3,
00000000000409778995,3,
00000000000782006731,3,
00000000003627164592,3,
00714715122644725760,3,
00000000002175620082,3,
00000000000431750502,3,
00000000004062329315,3,
00000000001515476088,3,
00000000002747515484,3,
00000000002751479640,3,
00000000000500905147,3,
00707962653222772736,3,
00000000001959245563,3,
00000000000253751982,3,
00000000003233621988,3,
00702784202744397824,3,
00000000002865012730,3,
00000000002468322793,3,
00000000000103503230,3,
00000000002492082906,3,
00000000004888779520,3,
00000000000551311000,3,
00000000000224593415,3,
00000000000331598203,3,
00000000000406463636,3,
00000000002880906064,3,
00000000000419609533,3,
00000000000972315211,3,
00716596226884571136,3,
00000000003038931440,3,
00000000004784931195,3,
00000000003007017247,3,
00000000000281399376,3,
00000000000219301063,3,
00702125232501481472,3,
00000000000167083488,3,
00000000001903593750,3,
00000000000129788521,3,
00000000003141944036,3,
00000000001058570534,3,
00000000000445746993,3,
00000000004848724431,3,
00000000000072953850,3,
00000000000422070238,3,
00718255015157219329,3,
00703945079426310145,3,
00000000001868951762,3,
00000000000457092096,3,
00000000001963860596,3,
00000000001015880222,3,
00000000000220585109,3,
00000000000390204966,3,
00000000000429198266,3,
00000000000430661102,3,
00000000002264228528,3,
00000000001704414601,3,
00722169209946533888,3,
00000000000220714170,3,
00000000000381637471,3,
00000000004267340416,3,
00711599300694953985,3,
00000000000390132155,3,
00000000000017565886,3,
00000000000446390950,3,
00000000000081113122,3,
00000000000014692385,3,
00000000000155947550,3,
00000000003035260243,3,
00000000001904140117,3,
00000000002915598254,3,
00000000003315074329,3,
00000000000387573617,3,
00000000001578178609,3,
00705819882105995264,3,
00000000000988746103,3,
00000000003245900527,3,
00000000000193671143,3,
00000000004858256950,3,
00000000000845720863,3,
00000000003180465860,3,
00000000001013731230,3,
00000000000280189335,3,
00714333505082277888,3,
00000000001320340062,3,
00000000001659871045,3,
00000000000029496004,3,
00000000000152460794,3,
00000000000504462876,3,
00000000001978089157,3,
00000000002839676088,3,
00000000000165780418,3,
00000000000261372038,3,
00000000000584503612,3,
00000000000391086771,3,
00000000000117356282,3,
00000000000406292776,3,
00000000000380599355,3,
00000000000564608929,3,
00000000003712590975,3,
00000000001384353618,3,
00000000000295713773,3,
00000000000057459599,3,
00000000000481972980,3,
00000000002728822082,3,
00720219727650533377,3,
00000000002969767274,3,
00000000000874441040,3,
00000000000615265756,3,
00000000000153082849,3,
00000000002519898862,3,
00000000000427463590,3,
00000000000450471618,3,
00000000000304156075,3,
00000000000583020419,3,
00000000000015692695,3,
00000000000456528767,3,
00000000002854750191,3,
00000000001514537366,3,
00000000004705763776,3,
00000000000291941733,3,
00000000000015898809,3,
00000000000027688934,3,
00000000004462502782,3,
00000000000309103154,3,
00000000001004115162,3,
00000000000179582398,3,
00710228638499733505,3,
00000000002973033812,3,
00000000002515000608,3,
00000000000353459959,3,
00000000002653460185,3,
00000000000046077995,3,
00719915418798964736,3,
00000000002480214211,3,
00000000000616146880,3,
00000000001964527160,3,
00000000000770963677,3,
00000000000365507729,3,
00000000002599003080,3,
00000000000025997315,3,
00000000002293944461,3,
00000000000096739944,3,
00000000000042411776,3,
00000000000239308553,3,
00000000000735707894,3,
00000000000253162853,3,
00000000000473083822,3,
00000000000040251772,3,
00000000000010083552,3,
00000000003123244190,3,
00000000000019149644,3,
00000000000044364694,3,
00000000000750579192,3,
00000000002188096376,3,
00000000000442419069,3,
00000000000046328741,3,
00711455731569004544,3,
00000000000394983619,3,
00000000002598436256,3,
00000000003353669391,3,
00000000000225709306,3,
00000000000707963851,3,
00000000000294323371,3,
00000000004487729653,3,
00000000000361208987,3,
00000000000055508771,3,
00000000002788135255,3,
00000000000131186950,3,
00000000000337645071,3,
00000000000059708968,3,
00712287548555575296,3,
00000000000221537753,3,
00000000001675559701,3,
00000000000072322751,3,
00000000000246439423,3,
00000000000025031841,3,
00000000000168252679,3,
00000000000028972054,3,
00000000004126010893,3,
00000000000021696535,3,
00000000003295160068,3,
00000000003319768214,3,
00000000000396448688,3,
00000000000446058971,3,
00000000000255168402,3,
00000000000021780652,3,
00000000000102910823,3,
00000000002469445052,3,
00000000000837742284,3,
00000000001183111178,3,
00000000000038950120,3,
00000000000258677847,3,
00000000002828267750,3,
00000000000131613735,3,
00000000001856634116,3,
00701155208873779201,3,
00000000000536566296,3,
00000000000565376357,3,
00000000001858935289,3,
00000000001418943625,3,
00000000000735150230,3,
00000000000969934093,3,
00000000004754935763,3,
00000000000402703281,3,
00000000000028952524,3,
00000000002188549855,3,
00000000000226639958,3,
00000000000092053230,3,
00000000002792373014,3,
00000000000526792833,3,
00000000000409794917,3,
00000000000178779512,3,
00000000000017071392,3,
00000000003012479809,3,
00000000000373230928,3,
00000000004370698696,3,
00000000001572216481,3,
00000000000315721988,3,
00000000000307012662,3,
00713056028271710208,3,
00000000000404463916,3,
00000000000462317122,3,
00000000003284287628,3,
00000000002739249944,3,
00000000000541478843,3,
00000000003016239091,3,
00000000004872507785,3,
00000000000196965482,3,
00000000000371317097,3,
00000000000608698139,3,
00000000000031349925,3,
00000000000437627672,3,
00000000000014277364,3,
00720946852712026113,3,
00000000000272133104,3,
00000000000469144092,3,
00704033173991256064,3,
00000000000376153768,3,
00000000000430691602,3,
00000000000043694024,3,
00000000004517782833,3,
00000000002689140264,3,
00000000000921678678,3,
00000000000299755735,3,
00000000000435975418,3,
00000000000344638048,3,
00000000000453845927,3,
00000000000531452059,3,
00000000000357826998,3,
00000000000232657363,3,
00000000000942947011,3,
00000000004014509774,3,
00000000000016711505,3,
00000000000023637826,3,
00000000000024346486,3,
00000000003403343293,3,
00000000000042659882,3,
00000000000552835489,3,
00000000000203566541,3,
00000000003121570081,3,
00000000000835902852,3,
00000000000058913750,3,
00000000001323466477,3,
00000000003015205619,3,
00000000003396939076,3,
00000000000205373019,3,
00000000000061390239,3,
00000000003197264936,3,
00000000000480199462,3,
00000000000031516515,3,
00000000003112370668,3,
00000000000379676227,3,
00000000000014312257,3,
00000000002965106437,3,
00710569086296653824,3,
00000000002857520311,3,
00000000003284864844,3,
00000000002495551558,3,
00000000000803990682,3,
00000000000534959951,3,
00000000000576166278,3,
00000000000052439353,3,
00000000003232363357,3,
00717290639348670464,3,
00000000000430608859,3,
00000000000041329637,3,
00722229365300457474,3,
00000000000784269674,3,
00000000000090690412,3,
00000000000053381516,3,
00000000004108527664,3,
00000000000014499829,3,
00000000000795241639,3,
00000000000106470169,3,
00000000000728647080,3,
00000000000494182202,3,
00000000000001416611,3,
00000000003171378766,3,
00000000000262756333,3,
00000000000108779748,3,
00000000003289929121,3,
00000000000006096262,3,
00000000000039043726,3,
00000000000158414847,3,
00000000003321028890,3,
00000000003321028890,3,
00000000000308851804,4,mmohsen7000
00700467522223656960,4,Motasem93085005
00000000000051024711,4,MAshrafRefaat
00709652036229459968,4,XxAxXxXxXxX
00000000001225511444,4,thequeenlips
00000000003129355014,4,RhallabS
00718474935207858176,4,
00000000000353310722,4,Tifaney_
00000000000248913046,4,
00000000000321336825,4,Shaikha_Yaqoob
00000000000053079556,4,Du3aa
00000000000395426760,4,
00000000000189707552,4,khalfan_bd
00000000001177473212,4,Saud_jumairy
00000000000159512330,4,MmaQarat
00000000000375906609,4,L_Alnajar8
00000000000896092657,4,WawBooks
00000000000512497552,4,Thaqafnafsak
00000000000446308784,4,
00000000001027350758,4,EH3H
00000000001702371025,4,R_mazroo3ei
00000000004577775088,4,
00000000004643988016,4,
00000000000460123608,4,
00000000004592654908,4,
00000000000416058680,4,TalibGhloum
00000000003188238289,4,
00000000000246472018,4,
00000000000345525168,4,
00000000001288361485,4,
00000000002701629769,4,TasbihIstighfar
00000000001280086621,4,
00000000000155156577,4,
00000000003636637032,4,
00000000000773919776,4,
00000000003318563161,4,
00000000000250668570,4,
00000000002723228629,4,
00000000000353587222,4,
00000000000301120393,4,youm7
00000000001646714558,4,
00000000000487808006,4,
00000000000769208431,4,
00000000000262299947,4,
00000000002445085699,4,
00000000001121880024,4,
00000000003662565554,4,
00000000000463503705,4,
00000000001303878332,4,
00000000000221351635,4,
00000000000368505203,4,
00000000002906381473,4,
00000000003096590756,4,
00000000002479696826,4,
00000000001879557138,4,
00000000000250202750,4,
00000000000862044361,4,
00000000001342277192,4,
00000000000215266273,4,
00000000000069356087,4,
00000000001198282932,4,
00000000000783908341,4,
00000000001584187699,4,
00000000001130301482,4,
00000000000340276356,4,
00000000001684806272,4,
00000000002543810131,4,
00000000002681103966,4,
00000000000276650723,4,
00000000000276650723,4,
00000000000513146278,4,
00000000000103089112,4,
00000000000396493903,4,
00000000000722868781,4,
00000000000135446697,4,
00000000000042196320,4,
00000000000383149165,4,
00000000000582129970,4,
00000000000712241371,4,
00000000000329074203,4,
00000000001885750507,4,
00000000000261944586,4,
00000000000119360445,4,
00723152692026216448,4,
00000000000798125641,4,
00000000000736636021,4,
00000000000910395792,4,
00000000000135140318,4,
00000000000278390717,4,
00000000000159550924,4,
00000000000528928941,4,
00000000000344915876,4,
00000000003493780392,4,
00000000000265259116,4,
00000000002301741906,4,
00000000001321616442,4,
00000000003922067234,4,
00000000000571958775,4,
00000000003127833277,4,
00000000000236032969,4,
00000000003246242114,4,
00000000000575594890,4,
00000000000575594890,4,
00709040117873295360,4,
00000000000264758467,4,
00000000000264758467,4,
00000000002386337580,4,
00000000000186173590,4,
00000000000504812776,4,
00000000001052079408,4,
00000000001052079408,4,
00000000000764117558,4,
00000000000461178384,4,
00716663500383367169,4,
00000000000304754319,4,
00000000001151533718,4,
00700839362431426560,4,
00700839362431426560,4,
00000000000758042096,4,
00000000000434685948,4,
00000000000050534938,4,
00000000001922866598,4,
